municipio;mes_nome;mortes_no_mes_municipio;ano;mes
CANOAS;fevereiro;177;2019;2.0
CANUDOS DO VALE;fevereiro;1;2019;2.0
CAPAO BONITO DO SUL;fevereiro;0;2019;2.0
CAPAO DA CANOA;fevereiro;40;2019;2.0
CAPAO DO CIPO;fevereiro;1;2019;2.0
CAPAO DO LEAO;fevereiro;7;2019;2.0
CAPIVARI DO SUL;fevereiro;1;2019;2.0
CAPELA DE SANTANA;fevereiro;1;2019;2.0
CAPITAO;fevereiro;0;2019;2.0
CARAZINHO;fevereiro;44;2019;2.0
CARAA;fevereiro;4;2019;2.0
CARLOS BARBOSA;fevereiro;6;2019;2.0
CARLOS GOMES;fevereiro;0;2019;2.0
CASCA;fevereiro;1;2019;2.0
CASEIROS;fevereiro;0;2019;2.0
CATUIPE;fevereiro;0;2019;2.0
CAXIAS DO SUL;fevereiro;250;2019;2.0
CENTENARIO;fevereiro;0;2019;2.0
CERRITO;fevereiro;0;2019;2.0
CERRO BRANCO;fevereiro;2;2019;2.0
CERRO GRANDE;fevereiro;0;2019;2.0
CERRO GRANDE DO SUL;fevereiro;1;2019;2.0
CERRO LARGO;fevereiro;5;2019;2.0
CHAPADA;fevereiro;3;2019;2.0
CHARQUEADAS;fevereiro;23;2019;2.0
CHARRUA;fevereiro;0;2019;2.0
CHIAPETTA;fevereiro;2;2019;2.0
CHUI;fevereiro;2;2019;2.0
CHUVISCA;fevereiro;4;2019;2.0
CIDREIRA;fevereiro;7;2019;2.0
CIRIACO;fevereiro;2;2019;2.0
COLINAS;fevereiro;1;2019;2.0
COLORADO;fevereiro;0;2019;2.0
CONDOR;fevereiro;7;2019;2.0
CONSTANTINA;fevereiro;8;2019;2.0
COQUEIRO BAIXO;fevereiro;2;2019;2.0
COQUEIROS DO SUL;fevereiro;1;2019;2.0
CORONEL BARROS;fevereiro;0;2019;2.0
CORONEL BICACO;fevereiro;3;2019;2.0
COTIPORA;fevereiro;0;2019;2.0
COXILHA;fevereiro;0;2019;2.0
CRISSIUMAL;fevereiro;7;2019;2.0
CRISTAL;fevereiro;5;2019;2.0
CRISTAL DO SUL;fevereiro;0;2019;2.0
CRUZ ALTA;fevereiro;54;2019;2.0
CRUZALTENSE;fevereiro;0;2019;2.0
CRUZEIRO DO SUL;fevereiro;3;2019;2.0
DAVID CANABARRO;fevereiro;2;2019;2.0
DERRUBADAS;fevereiro;1;2019;2.0
DEZESSEIS DE NOVEMBRO;fevereiro;0;2019;2.0
DILERMANDO DE AGUIAR;fevereiro;0;2019;2.0
DOIS IRMAOS;fevereiro;4;2019;2.0
DOIS IRMAOS DAS MISSOES;fevereiro;0;2019;2.0
DOIS LAJEADOS;fevereiro;7;2019;2.0
DOM FELICIANO;fevereiro;5;2019;2.0
MORRO REUTER;fevereiro;0;2019;2.0
DOM PEDRO DE ALCANTARA;fevereiro;0;2019;2.0
DOM PEDRITO;fevereiro;30;2019;2.0
DONA FRANCISCA;fevereiro;0;2019;2.0
DOUTOR MAURICIO CARDOSO;fevereiro;3;2019;2.0
DOUTOR RICARDO;fevereiro;0;2019;2.0
ELDORADO DO SUL;fevereiro;9;2019;2.0
ENCANTADO;fevereiro;12;2019;2.0
ENCRUZILHADA DO SUL;fevereiro;15;2019;2.0
ENGENHO VELHO;fevereiro;1;2019;2.0
ENTRE-IJUIS;fevereiro;0;2019;2.0
ENTRE RIOS DO SUL;fevereiro;0;2019;2.0
EREBANGO;fevereiro;0;2019;2.0
ERECHIM;fevereiro;81;2019;2.0
ERNESTINA;fevereiro;1;2019;2.0
HERVAL;fevereiro;5;2019;2.0
ERVAL GRANDE;fevereiro;1;2019;2.0
ERVAL SECO;fevereiro;1;2019;2.0
ESMERALDA;fevereiro;0;2019;2.0
ESPERANCA DO SUL;fevereiro;0;2019;2.0
ESPUMOSO;fevereiro;9;2019;2.0
ESTACAO;fevereiro;3;2019;2.0
ESTANCIA VELHA;fevereiro;10;2019;2.0
ESTEIO;fevereiro;31;2019;2.0
ESTRELA;fevereiro;24;2019;2.0
ESTRELA VELHA;fevereiro;1;2019;2.0
EUGENIO DE CASTRO;fevereiro;1;2019;2.0
FAGUNDES VARELA;fevereiro;1;2019;2.0
FARROUPILHA;fevereiro;23;2019;2.0
FAXINAL DO SOTURNO;fevereiro;2;2019;2.0
FAXINALZINHO;fevereiro;0;2019;2.0
FAZENDA VILANOVA;fevereiro;0;2019;2.0
FELIZ;fevereiro;2;2019;2.0
FLORES DA CUNHA;fevereiro;7;2019;2.0
FLORIANO PEIXOTO;fevereiro;0;2019;2.0
FONTOURA XAVIER;fevereiro;1;2019;2.0
FORMIGUEIRO;fevereiro;4;2019;2.0
FORQUETINHA;fevereiro;1;2019;2.0
FORTALEZA DOS VALOS;fevereiro;0;2019;2.0
FREDERICO WESTPHALEN;fevereiro;25;2019;2.0
GARIBALDI;fevereiro;12;2019;2.0
GARRUCHOS;fevereiro;1;2019;2.0
GAURAMA;fevereiro;2;2019;2.0
GENERAL CAMARA;fevereiro;0;2019;2.0
GENTIL;fevereiro;0;2019;2.0
GETULIO VARGAS;fevereiro;2;2019;2.0
GIRUA;fevereiro;7;2019;2.0
GLORINHA;fevereiro;1;2019;2.0
GRAMADO;fevereiro;17;2019;2.0
GRAMADO DOS LOUREIROS;fevereiro;0;2019;2.0
GRAMADO XAVIER;fevereiro;0;2019;2.0
GRAVATAI;fevereiro;99;2019;2.0
GUABIJU;fevereiro;0;2019;2.0
GUAIBA;fevereiro;28;2019;2.0
GUAPORE;fevereiro;12;2019;2.0
GUARANI DAS MISSOES;fevereiro;10;2019;2.0
HARMONIA;fevereiro;0;2019;2.0
HERVEIRAS;fevereiro;1;2019;2.0
HORIZONTINA;fevereiro;15;2019;2.0
HULHA NEGRA;fevereiro;2;2019;2.0
HUMAITA;fevereiro;2;2019;2.0
IBARAMA;fevereiro;2;2019;2.0
IBIACA;fevereiro;2;2019;2.0
IBIRAIARAS;fevereiro;1;2019;2.0
IBIRUBA;fevereiro;8;2019;2.0
IGREJINHA;fevereiro;13;2019;2.0
IJUI;fevereiro;69;2019;2.0
ILOPOLIS;fevereiro;2;2019;2.0
IMBE;fevereiro;6;2019;2.0
IMIGRANTE;fevereiro;1;2019;2.0
INDEPENDENCIA;fevereiro;0;2019;2.0
INHACORA;fevereiro;1;2019;2.0
IPE;fevereiro;3;2019;2.0
IPIRANGA DO SUL;fevereiro;0;2019;2.0
IRAI;fevereiro;3;2019;2.0
ITAARA;fevereiro;0;2019;2.0
ITACURUBI;fevereiro;0;2019;2.0
ITAPUCA;fevereiro;0;2019;2.0
ITAQUI;fevereiro;14;2019;2.0
ITATI;fevereiro;0;2019;2.0
ITATIBA DO SUL;fevereiro;0;2019;2.0
IVORA;fevereiro;1;2019;2.0
IVOTI;fevereiro;7;2019;2.0
JABOTICABA;fevereiro;1;2019;2.0
JACUIZINHO;fevereiro;2;2019;2.0
JACUTINGA;fevereiro;1;2019;2.0
JAGUARAO;fevereiro;15;2019;2.0
JAGUARI;fevereiro;4;2019;2.0
JAQUIRANA;fevereiro;0;2019;2.0
JARI;fevereiro;3;2019;2.0
JOIA;fevereiro;7;2019;2.0
JULIO DE CASTILHOS;fevereiro;4;2019;2.0
LAGOA BONITA DO SUL;fevereiro;1;2019;2.0
LAGOAO;fevereiro;2;2019;2.0
LAGOA DOS TRES CANTOS;fevereiro;0;2019;2.0
LAGOA VERMELHA;fevereiro;20;2019;2.0
LAJEADO;fevereiro;51;2019;2.0
LAJEADO DO BUGRE;fevereiro;0;2019;2.0
LAVRAS DO SUL;fevereiro;4;2019;2.0
LINDOLFO COLLOR;fevereiro;0;2019;2.0
LINHA NOVA;fevereiro;0;2019;2.0
MACHADINHO;fevereiro;1;2019;2.0
MACAMBARA;fevereiro;1;2019;2.0
MAMPITUBA;fevereiro;0;2019;2.0
MANOEL VIANA;fevereiro;2;2019;2.0
MAQUINE;fevereiro;2;2019;2.0
MARATA;fevereiro;0;2019;2.0
MARAU;fevereiro;13;2019;2.0
MARCELINO RAMOS;fevereiro;1;2019;2.0
MARIANA PIMENTEL;fevereiro;3;2019;2.0
MARIANO MORO;fevereiro;1;2019;2.0
MARQUES DE SOUZA;fevereiro;0;2019;2.0
MATA;fevereiro;1;2019;2.0
MATO CASTELHANO;fevereiro;0;2019;2.0
MATO LEITAO;fevereiro;1;2019;2.0
MATO QUEIMADO;fevereiro;1;2019;2.0
MAXIMILIANO DE ALMEIDA;fevereiro;0;2019;2.0
MINAS DO LEAO;fevereiro;3;2019;2.0
MIRAGUAI;fevereiro;0;2019;2.0
MONTAURI;fevereiro;0;2019;2.0
MONTE ALEGRE DOS CAMPOS;fevereiro;0;2019;2.0
MONTE BELO DO SUL;fevereiro;0;2019;2.0
MONTENEGRO;fevereiro;51;2019;2.0
MORMACO;fevereiro;0;2019;2.0
MORRINHOS DO SUL;fevereiro;1;2019;2.0
MORRO REDONDO;fevereiro;3;2019;2.0
MOSTARDAS;fevereiro;9;2019;2.0
MUCUM;fevereiro;1;2019;2.0
MUITOS CAPOES;fevereiro;1;2019;2.0
MULITERNO;fevereiro;0;2019;2.0
NAO-ME-TOQUE;fevereiro;9;2019;2.0
NICOLAU VERGUEIRO;fevereiro;0;2019;2.0
NONOAI;fevereiro;7;2019;2.0
NOVA ALVORADA;fevereiro;0;2019;2.0
NOVA ARACA;fevereiro;0;2019;2.0
NOVA BASSANO;fevereiro;2;2019;2.0
NOVA BOA VISTA;fevereiro;1;2019;2.0
NOVA BRESCIA;fevereiro;5;2019;2.0
NOVA CANDELARIA;fevereiro;0;2019;2.0
NOVA ESPERANCA DO SUL;fevereiro;1;2019;2.0
NOVA HARTZ;fevereiro;3;2019;2.0
NOVA PADUA;fevereiro;0;2019;2.0
NOVA PALMA;fevereiro;2;2019;2.0
NOVA PETROPOLIS;fevereiro;8;2019;2.0
NOVA PRATA;fevereiro;12;2019;2.0
NOVA RAMADA;fevereiro;0;2019;2.0
NOVA ROMA DO SUL;fevereiro;0;2019;2.0
NOVA SANTA RITA;fevereiro;2;2019;2.0
NOVO CABRAIS;fevereiro;1;2019;2.0
NOVO HAMBURGO;fevereiro;130;2019;2.0
NOVO MACHADO;fevereiro;0;2019;2.0
NOVO TIRADENTES;fevereiro;0;2019;2.0
NOVO XINGU;fevereiro;1;2019;2.0
NOVO BARREIRO;fevereiro;0;2019;2.0
OSORIO;fevereiro;27;2019;2.0
PAIM FILHO;fevereiro;3;2019;2.0
PALMARES DO SUL;fevereiro;13;2019;2.0
PALMEIRA DAS MISSOES;fevereiro;18;2019;2.0
PALMITINHO;fevereiro;2;2019;2.0
PANAMBI;fevereiro;16;2019;2.0
PANTANO GRANDE;fevereiro;1;2019;2.0
PARAI;fevereiro;5;2019;2.0
PARAISO DO SUL;fevereiro;2;2019;2.0
PARECI NOVO;fevereiro;2;2019;2.0
PAROBE;fevereiro;21;2019;2.0
PASSA SETE;fevereiro;0;2019;2.0
PASSO DO SOBRADO;fevereiro;0;2019;2.0
PASSO FUNDO;fevereiro;206;2019;2.0
PAULO BENTO;fevereiro;0;2019;2.0
PAVERAMA;fevereiro;0;2019;2.0
PEDRAS ALTAS;fevereiro;0;2019;2.0
PEDRO OSORIO;fevereiro;4;2019;2.0
PEJUCARA;fevereiro;1;2019;2.0
PELOTAS;fevereiro;287;2019;2.0
PICADA CAFE;fevereiro;0;2019;2.0
PINHAL;fevereiro;0;2019;2.0
PINHAL GRANDE;fevereiro;4;2019;2.0
PINHEIRINHO DO VALE;fevereiro;1;2019;2.0
PINHEIRO MACHADO;fevereiro;8;2019;2.0
PINTO BANDEIRA;fevereiro;0;2019;2.0
PIRAPO;fevereiro;0;2019;2.0
PIRATINI;fevereiro;13;2019;2.0
PLANALTO;fevereiro;6;2019;2.0
POCO DAS ANTAS;fevereiro;0;2019;2.0
PONTAO;fevereiro;0;2019;2.0
PONTE PRETA;fevereiro;0;2019;2.0
PORTAO;fevereiro;11;2019;2.0
PORTO ALEGRE;fevereiro;1173;2019;2.0
PORTO LUCENA;fevereiro;3;2019;2.0
PORTO MAUA;fevereiro;0;2019;2.0
PORTO VERA CRUZ;fevereiro;0;2019;2.0
PORTO XAVIER;fevereiro;10;2019;2.0
POUSO NOVO;fevereiro;0;2019;2.0
PRESIDENTE LUCENA;fevereiro;0;2019;2.0
PROGRESSO;fevereiro;5;2019;2.0
PROTASIO ALVES;fevereiro;0;2019;2.0
PUTINGA;fevereiro;1;2019;2.0
QUARAI;fevereiro;15;2019;2.0
QUATRO IRMAOS;fevereiro;0;2019;2.0
QUEVEDOS;fevereiro;0;2019;2.0
QUINZE DE NOVEMBRO;fevereiro;1;2019;2.0
REDENTORA;fevereiro;0;2019;2.0
RELVADO;fevereiro;0;2019;2.0
RESTINGA SECA;fevereiro;5;2019;2.0
RIO DOS INDIOS;fevereiro;0;2019;2.0
RIO GRANDE;fevereiro;153;2019;2.0
RIO PARDO;fevereiro;20;2019;2.0
RIOZINHO;fevereiro;1;2019;2.0
ROCA SALES;fevereiro;5;2019;2.0
RODEIO BONITO;fevereiro;4;2019;2.0
ROLADOR;fevereiro;1;2019;2.0
ROLANTE;fevereiro;6;2019;2.0
RONDA ALTA;fevereiro;10;2019;2.0
RONDINHA;fevereiro;2;2019;2.0
ROQUE GONZALES;fevereiro;2;2019;2.0
ROSARIO DO SUL;fevereiro;39;2019;2.0
SAGRADA FAMILIA;fevereiro;0;2019;2.0
SALDANHA MARINHO;fevereiro;3;2019;2.0
SALTO DO JACUI;fevereiro;1;2019;2.0
SALVADOR DAS MISSOES;fevereiro;1;2019;2.0
SALVADOR DO SUL;fevereiro;4;2019;2.0
SANANDUVA;fevereiro;8;2019;2.0
SANTA BARBARA DO SUL;fevereiro;4;2019;2.0
SANTA CECILIA DO SUL;fevereiro;0;2019;2.0
SANTA CLARA DO SUL;fevereiro;2;2019;2.0
SANTA CRUZ DO SUL;fevereiro;87;2019;2.0
SANTA MARIA;fevereiro;189;2019;2.0
SANTA MARIA DO HERVAL;fevereiro;0;2019;2.0
SANTA MARGARIDA DO SUL;fevereiro;1;2019;2.0
SANTANA DA BOA VISTA;fevereiro;3;2019;2.0
SANT'ANA DO LIVRAMENTO;fevereiro;46;2019;2.0
SANTA ROSA;fevereiro;54;2019;2.0
SANTA TEREZA;fevereiro;0;2019;2.0
SANTA VITORIA DO PALMAR;fevereiro;25;2019;2.0
SANTIAGO;fevereiro;29;2019;2.0
SANTO ANGELO;fevereiro;50;2019;2.0
SANTO ANTONIO DO PALMA;fevereiro;0;2019;2.0
SANTO ANTONIO DA PATRULHA;fevereiro;19;2019;2.0
SANTO ANTONIO DAS MISSOES;fevereiro;5;2019;2.0
SANTO ANTONIO DO PLANALTO;fevereiro;0;2019;2.0
SANTO AUGUSTO;fevereiro;13;2019;2.0
SANTO CRISTO;fevereiro;8;2019;2.0
SANTO EXPEDITO DO SUL;fevereiro;0;2019;2.0
SAO BORJA;fevereiro;32;2019;2.0
SAO DOMINGOS DO SUL;fevereiro;0;2019;2.0
SAO FRANCISCO DE ASSIS;fevereiro;7;2019;2.0
SAO FRANCISCO DE PAULA;fevereiro;8;2019;2.0
SAO GABRIEL;fevereiro;44;2019;2.0
SAO JERONIMO;fevereiro;24;2019;2.0
SAO JOAO DA URTIGA;fevereiro;1;2019;2.0
SAO JOAO DO POLESINE;fevereiro;2;2019;2.0
SAO JORGE;fevereiro;1;2019;2.0
SAO JOSE DAS MISSOES;fevereiro;0;2019;2.0
SAO JOSE DO HERVAL;fevereiro;3;2019;2.0
SAO JOSE DO HORTENCIO;fevereiro;0;2019;2.0
SAO JOSE DO INHACORA;fevereiro;0;2019;2.0
SAO JOSE DO NORTE;fevereiro;9;2019;2.0
SAO JOSE DO OURO;fevereiro;2;2019;2.0
SAO JOSE DO SUL;fevereiro;0;2019;2.0
SAO JOSE DOS AUSENTES;fevereiro;1;2019;2.0
SAO LEOPOLDO;fevereiro;92;2019;2.0
SAO LOURENCO DO SUL;fevereiro;25;2019;2.0
SAO LUIZ GONZAGA;fevereiro;31;2019;2.0
SAO MARCOS;fevereiro;5;2019;2.0
SAO MARTINHO;fevereiro;4;2019;2.0
SAO MARTINHO DA SERRA;fevereiro;1;2019;2.0
SAO MIGUEL DAS MISSOES;fevereiro;3;2019;2.0
SAO NICOLAU;fevereiro;4;2019;2.0
SAO PAULO DAS MISSOES;fevereiro;3;2019;2.0
SAO PEDRO DA SERRA;fevereiro;0;2019;2.0
SAO PEDRO DAS MISSOES;fevereiro;0;2019;2.0
SAO PEDRO DO BUTIA;fevereiro;0;2019;2.0
SAO PEDRO DO SUL;fevereiro;9;2019;2.0
SAO SEBASTIAO DO CAI;fevereiro;8;2019;2.0
SAO SEPE;fevereiro;12;2019;2.0
SAO VALENTIM;fevereiro;2;2019;2.0
SAO VALENTIM DO SUL;fevereiro;0;2019;2.0
SAO VALERIO DO SUL;fevereiro;0;2019;2.0
SAO VENDELINO;fevereiro;2;2019;2.0
SAO VICENTE DO SUL;fevereiro;3;2019;2.0
SAPIRANGA;fevereiro;57;2019;2.0
SAPUCAIA DO SUL;fevereiro;56;2019;2.0
SARANDI;fevereiro;10;2019;2.0
SEBERI;fevereiro;6;2019;2.0
SEDE NOVA;fevereiro;0;2019;2.0
SEGREDO;fevereiro;1;2019;2.0
SELBACH;fevereiro;3;2019;2.0
SENADOR SALGADO FILHO;fevereiro;0;2019;2.0
SENTINELA DO SUL;fevereiro;3;2019;2.0
SERAFINA CORREA;fevereiro;3;2019;2.0
SERIO;fevereiro;0;2019;2.0
SERTAO;fevereiro;1;2019;2.0
SERTAO SANTANA;fevereiro;1;2019;2.0
SETE DE SETEMBRO;fevereiro;0;2019;2.0
SEVERIANO DE ALMEIDA;fevereiro;1;2019;2.0
SILVEIRA MARTINS;fevereiro;0;2019;2.0
SINIMBU;fevereiro;7;2019;2.0
SOBRADINHO;fevereiro;5;2019;2.0
SOLEDADE;fevereiro;15;2019;2.0
TABAI;fevereiro;2;2019;2.0
TAPEJARA;fevereiro;14;2019;2.0
TAPERA;fevereiro;6;2019;2.0
TAPES;fevereiro;6;2019;2.0
TAQUARA;fevereiro;25;2019;2.0
TAQUARI;fevereiro;7;2019;2.0
TAQUARUCU DO SUL;fevereiro;0;2019;2.0
TAVARES;fevereiro;1;2019;2.0
TENENTE PORTELA;fevereiro;22;2019;2.0
TERRA DE AREIA;fevereiro;0;2019;2.0
TEUTONIA;fevereiro;19;2019;2.0
TIO HUGO;fevereiro;1;2019;2.0
TIRADENTES DO SUL;fevereiro;2;2019;2.0
TOROPI;fevereiro;1;2019;2.0
TORRES;fevereiro;35;2019;2.0
TRAMANDAI;fevereiro;56;2019;2.0
TRAVESSEIRO;fevereiro;0;2019;2.0
TRES ARROIOS;fevereiro;0;2019;2.0
TRES CACHOEIRAS;fevereiro;1;2019;2.0
TRES COROAS;fevereiro;11;2019;2.0
TRES DE MAIO;fevereiro;16;2019;2.0
TRES FORQUILHAS;fevereiro;2;2019;2.0
TRES PALMEIRAS;fevereiro;0;2019;2.0
TRES PASSOS;fevereiro;21;2019;2.0
TRINDADE DO SUL;fevereiro;3;2019;2.0
TRIUNFO;fevereiro;8;2019;2.0
TUCUNDUVA;fevereiro;3;2019;2.0
TUNAS;fevereiro;0;2019;2.0
TUPANCI DO SUL;fevereiro;0;2019;2.0
TUPANCIRETA;fevereiro;6;2019;2.0
TUPANDI;fevereiro;0;2019;2.0
TUPARENDI;fevereiro;8;2019;2.0
TURUCU;fevereiro;1;2019;2.0
UBIRETAMA;fevereiro;1;2019;2.0
UNIAO DA SERRA;fevereiro;0;2019;2.0
UNISTALDA;fevereiro;1;2019;2.0
URUGUAIANA;fevereiro;63;2019;2.0
VACARIA;fevereiro;42;2019;2.0
VALE VERDE;fevereiro;1;2019;2.0
VALE DO SOL;fevereiro;6;2019;2.0
VALE REAL;fevereiro;0;2019;2.0
VANINI;fevereiro;0;2019;2.0
VENANCIO AIRES;fevereiro;36;2019;2.0
VERA CRUZ;fevereiro;16;2019;2.0
VERANOPOLIS;fevereiro;15;2019;2.0
VESPASIANO CORREA;fevereiro;0;2019;2.0
VIADUTOS;fevereiro;6;2019;2.0
VIAMAO;fevereiro;91;2019;2.0
VICENTE DUTRA;fevereiro;4;2019;2.0
VICTOR GRAEFF;fevereiro;0;2019;2.0
VILA FLORES;fevereiro;0;2019;2.0
VILA LANGARO;fevereiro;0;2019;2.0
VILA MARIA;fevereiro;1;2019;2.0
VILA NOVA DO SUL;fevereiro;0;2019;2.0
VISTA ALEGRE;fevereiro;0;2019;2.0
VISTA ALEGRE DO PRATA;fevereiro;0;2019;2.0
VISTA GAUCHA;fevereiro;0;2019;2.0
VITORIA DAS MISSOES;fevereiro;0;2019;2.0
WESTFALIA;fevereiro;0;2019;2.0
XANGRI-LA;fevereiro;1;2019;2.0
Total;fevereiro;6097;2019;2.0
ACEGUA;marco;2;2019;
AGUDO;marco;8;2019;
AJURICABA;marco;5;2019;
ALECRIM;marco;3;2019;
ALEGRETE;marco;41;2019;
ALEGRIA;marco;4;2019;
ALMIRANTE TAMANDARE DO SUL;marco;0;2019;
ALPESTRE;marco;3;2019;
ALTO ALEGRE;marco;1;2019;
ALTO FELIZ;marco;1;2019;
ALVORADA;marco;60;2019;
AMARAL FERRADOR;marco;1;2019;
AMETISTA DO SUL;marco;2;2019;
ANDRE DA ROCHA;marco;0;2019;
ANTA GORDA;marco;1;2019;
ANTONIO PRADO;marco;5;2019;
ARAMBARE;marco;0;2019;
ARARICA;marco;2;2019;
ARATIBA;marco;2;2019;
ARROIO DO MEIO;marco;16;2019;
ARROIO DO SAL;marco;2;2019;
ARROIO DO PADRE;marco;1;2019;
ARROIO DOS RATOS;marco;3;2019;
ARROIO DO TIGRE;marco;15;2019;
ARROIO GRANDE;marco;6;2019;
ARVOREZINHA;marco;2;2019;
AUGUSTO PESTANA;marco;4;2019;
AUREA;marco;1;2019;
BAGE;marco;80;2019;
BALNEARIO PINHAL;marco;9;2019;
BARAO;marco;4;2019;
BARAO DE COTEGIPE;marco;3;2019;
BARAO DO TRIUNFO;marco;1;2019;
BARRACAO;marco;3;2019;
BARRA DO GUARITA;marco;0;2019;
BARRA DO QUARAI;marco;1;2019;
BARRA DO RIBEIRO;marco;4;2019;
BARRA DO RIO AZUL;marco;0;2019;
BARRA FUNDA;marco;1;2019;
BARROS CASSAL;marco;2;2019;
BENJAMIN CONSTANT DO SUL;marco;0;2019;
BENTO GONCALVES;marco;57;2019;
BOA VISTA DAS MISSOES;marco;0;2019;
BOA VISTA DO BURICA;marco;2;2019;
BOA VISTA DO CADEADO;marco;0;2019;
BOA VISTA DO INCRA;marco;0;2019;
BOA VISTA DO SUL;marco;1;2019;
BOM JESUS;marco;4;2019;
BOM PRINCIPIO;marco;5;2019;
BOM PROGRESSO;marco;2;2019;
BOM RETIRO DO SUL;marco;9;2019;
BOQUEIRAO DO LEAO;marco;5;2019;
BOSSOROCA;marco;4;2019;
BOZANO;marco;0;2019;
BRAGA;marco;1;2019;
BROCHIER;marco;1;2019;
BUTIA;marco;7;2019;
CACAPAVA DO SUL;marco;28;2019;
CACEQUI;marco;1;2019;
CACHOEIRA DO SUL;marco;86;2019;
CACHOEIRINHA;marco;22;2019;
CACIQUE DOBLE;marco;1;2019;
CAIBATE;marco;2;2019;
CAICARA;marco;2;2019;
CAMAQUA;marco;45;2019;
CAMARGO;marco;0;2019;
CAMBARA DO SUL;marco;3;2019;
CAMPESTRE DA SERRA;marco;0;2019;
CAMPINA DAS MISSOES;marco;2;2019;
CAMPINAS DO SUL;marco;3;2019;
CAMPO BOM;marco;22;2019;
CAMPO NOVO;marco;1;2019;
CAMPOS BORGES;marco;2;2019;
CANDELARIA;marco;12;2019;
CANDIDO GODOI;marco;4;2019;
CANDIOTA;marco;4;2019;
CANELA;marco;17;2019;
CANGUCU;marco;23;2019;
CANOAS;marco;180;2019;
CANUDOS DO VALE;marco;0;2019;
CAPAO BONITO DO SUL;marco;1;2019;
CAPAO DA CANOA;marco;38;2019;
CAPAO DO CIPO;marco;0;2019;
CAPAO DO LEAO;marco;3;2019;
CAPIVARI DO SUL;marco;1;2019;
CAPELA DE SANTANA;marco;2;2019;
CAPITAO;marco;0;2019;
CARAZINHO;marco;48;2019;
CARAA;marco;1;2019;
CARLOS BARBOSA;marco;12;2019;
CARLOS GOMES;marco;0;2019;
CASCA;marco;5;2019;
CASEIROS;marco;0;2019;
CATUIPE;marco;2;2019;
CAXIAS DO SUL;marco;301;2019;
CENTENARIO;marco;1;2019;
CERRITO;marco;0;2019;
CERRO BRANCO;marco;3;2019;
CERRO GRANDE;marco;0;2019;
CERRO GRANDE DO SUL;marco;1;2019;
CERRO LARGO;marco;7;2019;
CHAPADA;marco;2;2019;
CHARQUEADAS;marco;15;2019;
CHARRUA;marco;1;2019;
CHIAPETTA;marco;2;2019;
CHUI;marco;1;2019;
CHUVISCA;marco;1;2019;
CIDREIRA;marco;3;2019;
CIRIACO;marco;1;2019;
COLINAS;marco;0;2019;
COLORADO;marco;0;2019;
CONDOR;marco;3;2019;
CONSTANTINA;marco;5;2019;
COQUEIRO BAIXO;marco;0;2019;
COQUEIROS DO SUL;marco;0;2019;
CORONEL BARROS;marco;1;2019;
CORONEL BICACO;marco;7;2019;
COTIPORA;marco;1;2019;
COXILHA;marco;2;2019;
CRISSIUMAL;marco;7;2019;
CRISTAL;marco;1;2019;
CRISTAL DO SUL;marco;0;2019;
CRUZ ALTA;marco;60;2019;
CRUZALTENSE;marco;0;2019;
CRUZEIRO DO SUL;marco;4;2019;
DAVID CANABARRO;marco;4;2019;
DERRUBADAS;marco;1;2019;
DEZESSEIS DE NOVEMBRO;marco;0;2019;
DILERMANDO DE AGUIAR;marco;1;2019;
DOIS IRMAOS;marco;9;2019;
DOIS IRMAOS DAS MISSOES;marco;2;2019;
DOIS LAJEADOS;marco;5;2019;
DOM FELICIANO;marco;7;2019;
DOM PEDRO DE ALCANTARA;marco;0;2019;
DOM PEDRITO;marco;21;2019;
DONA FRANCISCA;marco;1;2019;
DOUTOR MAURICIO CARDOSO;marco;0;2019;
DOUTOR RICARDO;marco;0;2019;
ELDORADO DO SUL;marco;7;2019;
ENCANTADO;marco;11;2019;
ENCRUZILHADA DO SUL;marco;13;2019;
ENGENHO VELHO;marco;0;2019;
ENTRE-IJUIS;marco;0;2019;
ENTRE RIOS DO SUL;marco;2;2019;
EREBANGO;marco;0;2019;
ERECHIM;marco;77;2019;
ERNESTINA;marco;2;2019;
HERVAL;marco;4;2019;
ERVAL GRANDE;marco;3;2019;
ERVAL SECO;marco;2;2019;
ESMERALDA;marco;0;2019;
ESPERANCA DO SUL;marco;1;2019;
ESPUMOSO;marco;7;2019;
ESTACAO;marco;3;2019;
ESTANCIA VELHA;marco;18;2019;
ESTEIO;marco;44;2019;
ESTRELA;marco;23;2019;
ESTRELA VELHA;marco;0;2019;
EUGENIO DE CASTRO;marco;0;2019;
FAGUNDES VARELA;marco;3;2019;
FARROUPILHA;marco;22;2019;
FAXINAL DO SOTURNO;marco;5;2019;
FAXINALZINHO;marco;1;2019;
FAZENDA VILANOVA;marco;1;2019;
FELIZ;marco;7;2019;
FLORES DA CUNHA;marco;10;2019;
FLORIANO PEIXOTO;marco;1;2019;
FONTOURA XAVIER;marco;3;2019;
FORMIGUEIRO;marco;5;2019;
FORQUETINHA;marco;1;2019;
FORTALEZA DOS VALOS;marco;1;2019;
FREDERICO WESTPHALEN;marco;17;2019;
GARIBALDI;marco;8;2019;
GARRUCHOS;marco;0;2019;
GAURAMA;marco;3;2019;
GENERAL CAMARA;marco;5;2019;
GENTIL;marco;0;2019;
GETULIO VARGAS;marco;6;2019;
GIRUA;marco;10;2019;
GLORINHA;marco;1;2019;
