uf;municipio;ano;mes;vitimas
RS;IPIRANGA DO SUL;2024;3;0.0
RS;IPIRANGA DO SUL;2024;4;0.0
RS;IPIRANGA DO SUL;2024;5;0.0
RS;IPIRANGA DO SUL;2024;6;0.0
RS;IPIRANGA DO SUL;2024;7;0.0
RS;IPIRANGA DO SUL;2024;8;0.0
RS;IPIRANGA DO SUL;2024;9;0.0
RS;IPIRANGA DO SUL;2024;10;0.0
RS;IPIRANGA DO SUL;2024;11;0.0
RS;IPIRANGA DO SUL;2024;12;0.0
RS;IPÊ;2024;1;0.0
RS;IPÊ;2024;2;0.0
RS;IPÊ;2024;3;0.0
RS;IPÊ;2024;4;0.0
RS;IPÊ;2024;5;0.0
RS;IPÊ;2024;6;0.0
RS;IPÊ;2024;7;0.0
RS;IPÊ;2024;8;0.0
RS;IPÊ;2024;9;0.0
RS;IPÊ;2024;10;0.0
RS;IPÊ;2024;11;0.0
RS;IPÊ;2024;12;0.0
RS;IRAÍ;2024;1;0.0
RS;IRAÍ;2024;2;0.0
RS;IRAÍ;2024;3;2.0
RS;IRAÍ;2024;4;0.0
RS;IRAÍ;2024;5;0.0
RS;IRAÍ;2024;6;0.0
RS;IRAÍ;2024;7;0.0
RS;IRAÍ;2024;8;2.0
RS;IRAÍ;2024;9;0.0
RS;IRAÍ;2024;10;0.0
RS;IRAÍ;2024;11;1.0
RS;IRAÍ;2024;12;0.0
RS;ITAARA;2024;1;0.0
RS;ITAARA;2024;2;0.0
RS;ITAARA;2024;3;0.0
RS;ITAARA;2024;4;0.0
RS;ITAARA;2024;5;0.0
RS;ITAARA;2024;6;0.0
RS;ITAARA;2024;7;0.0
RS;ITAARA;2024;8;0.0
RS;ITAARA;2024;9;1.0
RS;ITAARA;2024;10;0.0
RS;ITAARA;2024;11;0.0
RS;ITAARA;2024;12;0.0
RS;ITACURUBI;2024;1;0.0
RS;ITACURUBI;2024;2;0.0
RS;ITACURUBI;2024;3;0.0
RS;ITACURUBI;2024;4;0.0
RS;ITACURUBI;2024;5;0.0
RS;ITACURUBI;2024;6;0.0
RS;ITACURUBI;2024;7;0.0
RS;ITACURUBI;2024;8;0.0
RS;ITACURUBI;2024;9;0.0
RS;ITACURUBI;2024;10;0.0
RS;ITACURUBI;2024;11;0.0
RS;ITACURUBI;2024;12;1.0
RS;ITAPUCA;2024;1;0.0
RS;ITAPUCA;2024;2;0.0
RS;ITAPUCA;2024;3;0.0
RS;ITAPUCA;2024;4;0.0
RS;ITAPUCA;2024;5;0.0
RS;ITAPUCA;2024;6;0.0
RS;ITAPUCA;2024;7;0.0
RS;ITAPUCA;2024;8;0.0
RS;ITAPUCA;2024;9;0.0
RS;ITAPUCA;2024;10;0.0
RS;ITAPUCA;2024;11;0.0
RS;ITAPUCA;2024;12;0.0
RS;ITAQUI;2024;1;5.0
RS;ITAQUI;2024;2;1.0
RS;ITAQUI;2024;3;1.0
RS;ITAQUI;2024;4;1.0
RS;ITAQUI;2024;5;1.0
RS;ITAQUI;2024;6;0.0
RS;ITAQUI;2024;7;3.0
RS;ITAQUI;2024;8;0.0
RS;ITAQUI;2024;9;1.0
RS;ITAQUI;2024;10;1.0
RS;ITAQUI;2024;11;0.0
RS;ITAQUI;2024;12;1.0
RS;ITATI;2024;1;0.0
RS;ITATI;2024;2;0.0
RS;ITATI;2024;3;0.0
RS;ITATI;2024;4;0.0
RS;ITATI;2024;5;0.0
RS;ITATI;2024;6;0.0
RS;ITATI;2024;7;0.0
RS;ITATI;2024;8;0.0
RS;ITATI;2024;9;0.0
RS;ITATI;2024;10;0.0
RS;ITATI;2024;11;0.0
RS;ITATI;2024;12;0.0
RS;ITATIBA DO SUL;2024;1;0.0
RS;ITATIBA DO SUL;2024;2;0.0
RS;ITATIBA DO SUL;2024;3;0.0
RS;ITATIBA DO SUL;2024;4;0.0
RS;ITATIBA DO SUL;2024;5;0.0
RS;ITATIBA DO SUL;2024;6;0.0
RS;ITATIBA DO SUL;2024;7;0.0
RS;ITATIBA DO SUL;2024;8;0.0
RS;ITATIBA DO SUL;2024;9;0.0
RS;ITATIBA DO SUL;2024;10;0.0
RS;ITATIBA DO SUL;2024;11;0.0
RS;ITATIBA DO SUL;2024;12;1.0
RS;IVORÁ;2024;1;0.0
RS;IVORÁ;2024;2;0.0
RS;IVORÁ;2024;3;0.0
RS;IVORÁ;2024;4;0.0
RS;IVORÁ;2024;5;0.0
RS;IVORÁ;2024;6;0.0
RS;IVORÁ;2024;7;0.0
RS;IVORÁ;2024;8;0.0
RS;IVORÁ;2024;9;0.0
RS;IVORÁ;2024;10;0.0
RS;IVORÁ;2024;11;1.0
RS;IVORÁ;2024;12;0.0
RS;IVOTI;2024;1;0.0
RS;IVOTI;2024;2;0.0
RS;IVOTI;2024;3;0.0
RS;IVOTI;2024;4;0.0
RS;IVOTI;2024;5;0.0
RS;IVOTI;2024;6;0.0
RS;IVOTI;2024;7;0.0
RS;IVOTI;2024;8;0.0
RS;IVOTI;2024;9;0.0
RS;IVOTI;2024;10;0.0
RS;IVOTI;2024;11;0.0
RS;IVOTI;2024;12;0.0
RS;JABOTICABA;2024;1;0.0
RS;JABOTICABA;2024;2;0.0
RS;JABOTICABA;2024;3;0.0
RS;JABOTICABA;2024;4;0.0
RS;JABOTICABA;2024;5;0.0
RS;JABOTICABA;2024;6;0.0
RS;JABOTICABA;2024;7;0.0
RS;JABOTICABA;2024;8;1.0
RS;JABOTICABA;2024;9;0.0
RS;JABOTICABA;2024;10;0.0
RS;JABOTICABA;2024;11;0.0
RS;JABOTICABA;2024;12;0.0
RS;JACUIZINHO;2024;1;0.0
RS;JACUIZINHO;2024;2;0.0
RS;JACUIZINHO;2024;3;0.0
RS;JACUIZINHO;2024;4;0.0
RS;JACUIZINHO;2024;5;0.0
RS;JACUIZINHO;2024;6;0.0
RS;JACUIZINHO;2024;7;0.0
RS;JACUIZINHO;2024;8;0.0
RS;JACUIZINHO;2024;9;0.0
RS;JACUIZINHO;2024;10;0.0
RS;JACUIZINHO;2024;11;0.0
RS;JACUIZINHO;2024;12;0.0
RS;JACUTINGA;2024;1;0.0
RS;JACUTINGA;2024;2;0.0
RS;JACUTINGA;2024;3;0.0
RS;JACUTINGA;2024;4;0.0
RS;JACUTINGA;2024;5;0.0
RS;JACUTINGA;2024;6;0.0
RS;JACUTINGA;2024;7;0.0
RS;JACUTINGA;2024;8;0.0
RS;JACUTINGA;2024;9;0.0
RS;JACUTINGA;2024;10;0.0
RS;JACUTINGA;2024;11;0.0
RS;JACUTINGA;2024;12;0.0
RS;JAGUARI;2024;1;0.0
RS;JAGUARI;2024;2;0.0
RS;JAGUARI;2024;3;0.0
RS;JAGUARI;2024;4;1.0
RS;JAGUARI;2024;5;0.0
RS;JAGUARI;2024;6;0.0
RS;JAGUARI;2024;7;0.0
RS;JAGUARI;2024;8;0.0
RS;JAGUARI;2024;9;0.0
RS;JAGUARI;2024;10;0.0
RS;JAGUARI;2024;11;0.0
RS;JAGUARI;2024;12;0.0
RS;JAGUARÃO;2024;1;1.0
RS;JAGUARÃO;2024;2;0.0
RS;JAGUARÃO;2024;3;1.0
RS;JAGUARÃO;2024;4;0.0
RS;JAGUARÃO;2024;5;0.0
RS;JAGUARÃO;2024;6;1.0
RS;JAGUARÃO;2024;7;0.0
RS;JAGUARÃO;2024;8;1.0
RS;JAGUARÃO;2024;9;0.0
RS;JAGUARÃO;2024;10;0.0
RS;JAGUARÃO;2024;11;1.0
RS;JAGUARÃO;2024;12;0.0
RS;JAQUIRANA;2024;1;1.0
RS;JAQUIRANA;2024;2;0.0
RS;JAQUIRANA;2024;3;0.0
RS;JAQUIRANA;2024;4;0.0
RS;JAQUIRANA;2024;5;0.0
RS;JAQUIRANA;2024;6;0.0
RS;JAQUIRANA;2024;7;0.0
RS;JAQUIRANA;2024;8;0.0
RS;JAQUIRANA;2024;9;1.0
RS;JAQUIRANA;2024;10;0.0
RS;JAQUIRANA;2024;11;0.0
RS;JAQUIRANA;2024;12;0.0
RS;JARI;2024;1;0.0
RS;JARI;2024;2;0.0
RS;JARI;2024;3;0.0
RS;JARI;2024;4;0.0
RS;JARI;2024;5;0.0
RS;JARI;2024;6;0.0
RS;JARI;2024;7;0.0
RS;JARI;2024;8;0.0
RS;JARI;2024;9;0.0
RS;JARI;2024;10;0.0
RS;JARI;2024;11;0.0
RS;JARI;2024;12;0.0
RS;JÓIA;2024;1;0.0
RS;JÓIA;2024;2;0.0
RS;JÓIA;2024;3;0.0
RS;JÓIA;2024;4;0.0
RS;JÓIA;2024;5;0.0
RS;JÓIA;2024;6;0.0
RS;JÓIA;2024;7;0.0
RS;JÓIA;2024;8;0.0
RS;JÓIA;2024;9;0.0
RS;JÓIA;2024;10;0.0
RS;JÓIA;2024;11;1.0
RS;JÓIA;2024;12;2.0
RS;JÚLIO DE CASTILHOS;2024;1;0.0
RS;JÚLIO DE CASTILHOS;2024;2;0.0
RS;JÚLIO DE CASTILHOS;2024;3;0.0
RS;JÚLIO DE CASTILHOS;2024;4;0.0
RS;JÚLIO DE CASTILHOS;2024;5;0.0
RS;JÚLIO DE CASTILHOS;2024;6;0.0
RS;JÚLIO DE CASTILHOS;2024;7;0.0
RS;JÚLIO DE CASTILHOS;2024;8;0.0
RS;JÚLIO DE CASTILHOS;2024;9;0.0
RS;JÚLIO DE CASTILHOS;2024;10;0.0
RS;JÚLIO DE CASTILHOS;2024;11;0.0
RS;JÚLIO DE CASTILHOS;2024;12;0.0
RS;LAGOA BONITA DO SUL;2024;1;0.0
RS;LAGOA BONITA DO SUL;2024;2;0.0
RS;LAGOA BONITA DO SUL;2024;3;0.0
RS;LAGOA BONITA DO SUL;2024;4;0.0
RS;LAGOA BONITA DO SUL;2024;5;0.0
RS;LAGOA BONITA DO SUL;2024;6;0.0
RS;LAGOA BONITA DO SUL;2024;7;0.0
RS;LAGOA BONITA DO SUL;2024;8;0.0
RS;LAGOA BONITA DO SUL;2024;9;0.0
RS;LAGOA BONITA DO SUL;2024;10;0.0
RS;LAGOA BONITA DO SUL;2024;11;0.0
RS;LAGOA BONITA DO SUL;2024;12;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;1;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;2;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;3;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;4;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;5;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;6;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;7;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;8;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;9;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;10;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;11;0.0
RS;LAGOA DOS TRÊS CANTOS;2024;12;0.0
RS;LAGOA VERMELHA;2024;1;1.0
RS;LAGOA VERMELHA;2024;2;1.0
RS;LAGOA VERMELHA;2024;3;0.0
RS;LAGOA VERMELHA;2024;4;2.0
RS;LAGOA VERMELHA;2024;5;0.0
RS;LAGOA VERMELHA;2024;6;0.0
RS;LAGOA VERMELHA;2024;7;1.0
RS;LAGOA VERMELHA;2024;8;0.0
RS;LAGOA VERMELHA;2024;9;1.0
RS;LAGOA VERMELHA;2024;10;0.0
RS;LAGOA VERMELHA;2024;11;1.0
RS;LAGOA VERMELHA;2024;12;1.0
RS;LAGOÃO;2024;1;1.0
RS;LAGOÃO;2024;2;0.0
RS;LAGOÃO;2024;3;0.0
RS;LAGOÃO;2024;4;0.0
RS;LAGOÃO;2024;5;0.0
RS;LAGOÃO;2024;6;0.0
RS;LAGOÃO;2024;7;0.0
RS;LAGOÃO;2024;8;0.0
RS;LAGOÃO;2024;9;0.0
RS;LAGOÃO;2024;10;0.0
RS;LAGOÃO;2024;11;0.0
RS;LAGOÃO;2024;12;0.0
RS;LAJEADO;2024;1;0.0
RS;LAJEADO;2024;2;0.0
RS;LAJEADO;2024;3;1.0
RS;LAJEADO;2024;4;1.0
RS;LAJEADO;2024;5;0.0
RS;LAJEADO;2024;6;0.0
RS;LAJEADO;2024;7;0.0
RS;LAJEADO;2024;8;0.0
RS;LAJEADO;2024;9;0.0
RS;LAJEADO;2024;10;1.0
RS;LAJEADO;2024;11;0.0
RS;LAJEADO;2024;12;1.0
RS;LAJEADO DO BUGRE;2024;1;0.0
RS;LAJEADO DO BUGRE;2024;2;0.0
RS;LAJEADO DO BUGRE;2024;3;0.0
RS;LAJEADO DO BUGRE;2024;4;0.0
RS;LAJEADO DO BUGRE;2024;5;0.0
RS;LAJEADO DO BUGRE;2024;6;2.0
RS;LAJEADO DO BUGRE;2024;7;1.0
RS;LAJEADO DO BUGRE;2024;8;0.0
RS;LAJEADO DO BUGRE;2024;9;0.0
RS;LAJEADO DO BUGRE;2024;10;0.0
RS;LAJEADO DO BUGRE;2024;11;0.0
RS;LAJEADO DO BUGRE;2024;12;0.0
RS;LAVRAS DO SUL;2024;1;0.0
RS;LAVRAS DO SUL;2024;2;0.0
RS;LAVRAS DO SUL;2024;3;1.0
RS;LAVRAS DO SUL;2024;4;0.0
RS;LAVRAS DO SUL;2024;5;0.0
RS;LAVRAS DO SUL;2024;6;0.0
RS;LAVRAS DO SUL;2024;7;0.0
RS;LAVRAS DO SUL;2024;8;0.0
RS;LAVRAS DO SUL;2024;9;0.0
RS;LAVRAS DO SUL;2024;10;0.0
RS;LAVRAS DO SUL;2024;11;3.0
RS;LAVRAS DO SUL;2024;12;0.0
RS;LIBERATO SALZANO;2024;1;0.0
RS;LIBERATO SALZANO;2024;2;0.0
RS;LIBERATO SALZANO;2024;3;0.0
RS;LIBERATO SALZANO;2024;4;0.0
RS;LIBERATO SALZANO;2024;5;0.0
RS;LIBERATO SALZANO;2024;6;0.0
RS;LIBERATO SALZANO;2024;7;0.0
RS;LIBERATO SALZANO;2024;8;0.0
RS;LIBERATO SALZANO;2024;9;0.0
RS;LIBERATO SALZANO;2024;10;0.0
RS;LIBERATO SALZANO;2024;11;0.0
RS;LIBERATO SALZANO;2024;12;0.0
RS;LINDOLFO COLLOR;2024;1;0.0
RS;LINDOLFO COLLOR;2024;2;0.0
RS;LINDOLFO COLLOR;2024;3;0.0
RS;LINDOLFO COLLOR;2024;4;0.0
RS;LINDOLFO COLLOR;2024;5;0.0
RS;LINDOLFO COLLOR;2024;6;0.0
RS;LINDOLFO COLLOR;2024;7;1.0
RS;LINDOLFO COLLOR;2024;8;0.0
RS;LINDOLFO COLLOR;2024;9;0.0
RS;LINDOLFO COLLOR;2024;10;1.0
RS;LINDOLFO COLLOR;2024;11;0.0
RS;LINDOLFO COLLOR;2024;12;1.0
RS;LINHA NOVA;2024;1;0.0
RS;LINHA NOVA;2024;2;0.0
RS;LINHA NOVA;2024;3;0.0
RS;LINHA NOVA;2024;4;0.0
RS;LINHA NOVA;2024;5;0.0
RS;LINHA NOVA;2024;6;0.0
RS;LINHA NOVA;2024;7;0.0
RS;LINHA NOVA;2024;8;0.0
RS;LINHA NOVA;2024;9;0.0
RS;LINHA NOVA;2024;10;0.0
RS;LINHA NOVA;2024;11;0.0
RS;LINHA NOVA;2024;12;0.0
RS;MACHADINHO;2024;1;0.0
RS;MACHADINHO;2024;2;3.0
RS;MACHADINHO;2024;3;0.0
RS;MACHADINHO;2024;4;0.0
RS;MACHADINHO;2024;5;0.0
RS;MACHADINHO;2024;6;0.0
RS;MACHADINHO;2024;7;0.0
RS;MACHADINHO;2024;8;0.0
RS;MACHADINHO;2024;9;0.0
RS;MACHADINHO;2024;10;0.0
RS;MACHADINHO;2024;11;0.0
RS;MACHADINHO;2024;12;0.0
RS;MAMPITUBA;2024;1;0.0
RS;MAMPITUBA;2024;2;0.0
RS;MAMPITUBA;2024;3;0.0
RS;MAMPITUBA;2024;4;0.0
RS;MAMPITUBA;2024;5;0.0
RS;MAMPITUBA;2024;6;0.0
RS;MAMPITUBA;2024;7;0.0
RS;MAMPITUBA;2024;8;0.0
RS;MAMPITUBA;2024;9;0.0
RS;MAMPITUBA;2024;10;0.0
RS;MAMPITUBA;2024;11;0.0
RS;MAMPITUBA;2024;12;0.0
RS;MANOEL VIANA;2024;1;0.0
RS;MANOEL VIANA;2024;2;0.0
RS;MANOEL VIANA;2024;3;0.0
RS;MANOEL VIANA;2024;4;0.0
RS;MANOEL VIANA;2024;5;0.0
RS;MANOEL VIANA;2024;6;0.0
RS;MANOEL VIANA;2024;7;0.0
RS;MANOEL VIANA;2024;8;0.0
RS;MANOEL VIANA;2024;9;0.0
RS;MANOEL VIANA;2024;10;0.0
RS;MANOEL VIANA;2024;11;0.0
RS;MANOEL VIANA;2024;12;0.0
RS;MAQUINÉ;2024;1;0.0
RS;MAQUINÉ;2024;2;0.0
RS;MAQUINÉ;2024;3;0.0
RS;MAQUINÉ;2024;4;0.0
RS;MAQUINÉ;2024;5;0.0
RS;MAQUINÉ;2024;6;1.0
RS;MAQUINÉ;2024;7;0.0
RS;MAQUINÉ;2024;8;0.0
RS;MAQUINÉ;2024;9;0.0
RS;MAQUINÉ;2024;10;1.0
RS;MAQUINÉ;2024;11;0.0
RS;MAQUINÉ;2024;12;0.0
RS;MARATÁ;2024;1;0.0
RS;MARATÁ;2024;2;0.0
RS;MARATÁ;2024;3;0.0
RS;MARATÁ;2024;4;0.0
RS;MARATÁ;2024;5;0.0
RS;MARATÁ;2024;6;0.0
RS;MARATÁ;2024;7;0.0
RS;MARATÁ;2024;8;0.0
RS;MARATÁ;2024;9;0.0
RS;MARATÁ;2024;10;0.0
RS;MARATÁ;2024;11;0.0
RS;MARATÁ;2024;12;0.0
RS;MARAU;2024;1;0.0
RS;MARAU;2024;2;0.0
RS;MARAU;2024;3;1.0
RS;MARAU;2024;4;0.0
RS;MARAU;2024;5;0.0
RS;MARAU;2024;6;3.0
RS;MARAU;2024;7;0.0
RS;MARAU;2024;8;1.0
RS;MARAU;2024;9;0.0
RS;MARAU;2024;10;0.0
RS;MARAU;2024;11;3.0
RS;MARAU;2024;12;2.0
RS;MARCELINO RAMOS;2024;1;0.0
RS;MARCELINO RAMOS;2024;2;0.0
RS;MARCELINO RAMOS;2024;3;0.0
RS;MARCELINO RAMOS;2024;4;0.0
RS;MARCELINO RAMOS;2024;5;0.0
RS;MARCELINO RAMOS;2024;6;0.0
RS;MARCELINO RAMOS;2024;7;0.0
RS;MARCELINO RAMOS;2024;8;0.0
RS;MARCELINO RAMOS;2024;9;0.0
RS;MARCELINO RAMOS;2024;10;0.0
RS;MARCELINO RAMOS;2024;11;0.0
RS;MARCELINO RAMOS;2024;12;0.0
RS;MARIANA PIMENTEL;2024;1;0.0
RS;MARIANA PIMENTEL;2024;2;1.0
RS;MARIANA PIMENTEL;2024;3;0.0
RS;MARIANA PIMENTEL;2024;4;0.0
RS;MARIANA PIMENTEL;2024;5;0.0
RS;MARIANA PIMENTEL;2024;6;0.0
RS;MARIANA PIMENTEL;2024;7;0.0
RS;MARIANA PIMENTEL;2024;8;0.0
RS;MARIANA PIMENTEL;2024;9;0.0
RS;MARIANA PIMENTEL;2024;10;0.0
RS;MARIANA PIMENTEL;2024;11;0.0
RS;MARIANA PIMENTEL;2024;12;0.0
RS;MARIANO MORO;2024;1;0.0
RS;MARIANO MORO;2024;2;0.0
RS;MARIANO MORO;2024;3;0.0
RS;MARIANO MORO;2024;4;0.0
RS;MARIANO MORO;2024;5;0.0
RS;MARIANO MORO;2024;6;0.0
RS;MARIANO MORO;2024;7;0.0
RS;MARIANO MORO;2024;8;0.0
RS;MARIANO MORO;2024;9;0.0
RS;MARIANO MORO;2024;10;0.0
RS;MARIANO MORO;2024;11;0.0
RS;MARIANO MORO;2024;12;0.0
RS;MARQUES DE SOUZA;2024;1;0.0
RS;MARQUES DE SOUZA;2024;2;0.0
RS;MARQUES DE SOUZA;2024;3;0.0
RS;MARQUES DE SOUZA;2024;4;0.0
RS;MARQUES DE SOUZA;2024;5;0.0
RS;MARQUES DE SOUZA;2024;6;0.0
RS;MARQUES DE SOUZA;2024;7;0.0
RS;MARQUES DE SOUZA;2024;8;0.0
RS;MARQUES DE SOUZA;2024;9;0.0
RS;MARQUES DE SOUZA;2024;10;0.0
RS;MARQUES DE SOUZA;2024;11;0.0
RS;MARQUES DE SOUZA;2024;12;0.0
RS;MATA;2024;1;0.0
RS;MATA;2024;2;0.0
RS;MATA;2024;3;0.0
RS;MATA;2024;4;0.0
RS;MATA;2024;5;0.0
RS;MATA;2024;6;0.0
RS;MATA;2024;7;0.0
RS;MATA;2024;8;0.0
RS;MATA;2024;9;0.0
RS;MATA;2024;10;0.0
RS;MATA;2024;11;0.0
RS;MATA;2024;12;0.0
RS;MATO CASTELHANO;2024;1;0.0
RS;MATO CASTELHANO;2024;2;0.0
RS;MATO CASTELHANO;2024;3;0.0
RS;MATO CASTELHANO;2024;4;0.0
RS;MATO CASTELHANO;2024;5;0.0
RS;MATO CASTELHANO;2024;6;0.0
RS;MATO CASTELHANO;2024;7;0.0
RS;MATO CASTELHANO;2024;8;0.0
RS;MATO CASTELHANO;2024;9;0.0
RS;MATO CASTELHANO;2024;10;0.0
RS;MATO CASTELHANO;2024;11;0.0
RS;MATO CASTELHANO;2024;12;0.0
RS;MATO LEITÃO;2024;1;0.0
RS;MATO LEITÃO;2024;2;0.0
RS;MATO LEITÃO;2024;3;0.0
RS;MATO LEITÃO;2024;4;0.0
RS;MATO LEITÃO;2024;5;0.0
RS;MATO LEITÃO;2024;6;0.0
RS;MATO LEITÃO;2024;7;0.0
RS;MATO LEITÃO;2024;8;0.0
RS;MATO LEITÃO;2024;9;0.0
RS;MATO LEITÃO;2024;10;0.0
RS;MATO LEITÃO;2024;11;0.0
RS;MATO LEITÃO;2024;12;0.0
RS;MATO QUEIMADO;2024;1;0.0
RS;MATO QUEIMADO;2024;2;0.0
RS;MATO QUEIMADO;2024;3;0.0
RS;MATO QUEIMADO;2024;4;0.0
RS;MATO QUEIMADO;2024;5;0.0
RS;MATO QUEIMADO;2024;6;0.0
RS;MATO QUEIMADO;2024;7;0.0
RS;MATO QUEIMADO;2024;8;0.0
RS;MATO QUEIMADO;2024;9;0.0
RS;MATO QUEIMADO;2024;10;0.0
RS;MATO QUEIMADO;2024;11;0.0
RS;MATO QUEIMADO;2024;12;0.0
RS;MAXIMILIANO DE ALMEIDA;2024;1;3.0
RS;MAXIMILIANO DE ALMEIDA;2024;2;0.0
RS;MAXIMILIANO DE ALMEIDA;2024;3;0.0
RS;MAXIMILIANO DE ALMEIDA;2024;4;1.0
RS;MAXIMILIANO DE ALMEIDA;2024;5;0.0
RS;MAXIMILIANO DE ALMEIDA;2024;6;0.0
RS;MAXIMILIANO DE ALMEIDA;2024;7;0.0
RS;MAXIMILIANO DE ALMEIDA;2024;8;0.0
RS;MAXIMILIANO DE ALMEIDA;2024;9;0.0
RS;MAXIMILIANO DE ALMEIDA;2024;10;0.0
RS;MAXIMILIANO DE ALMEIDA;2024;11;0.0
RS;MAXIMILIANO DE ALMEIDA;2024;12;0.0
RS;MAÇAMBARÁ;2024;1;0.0
RS;MAÇAMBARÁ;2024;2;0.0
RS;MAÇAMBARÁ;2024;3;0.0
RS;MAÇAMBARÁ;2024;4;0.0
RS;MAÇAMBARÁ;2024;5;0.0
RS;MAÇAMBARÁ;2024;6;0.0
RS;MAÇAMBARÁ;2024;7;0.0
RS;MAÇAMBARÁ;2024;8;0.0
RS;MAÇAMBARÁ;2024;9;0.0
RS;MAÇAMBARÁ;2024;10;0.0
RS;MAÇAMBARÁ;2024;11;0.0
RS;MAÇAMBARÁ;2024;12;0.0
RS;MINAS DO LEÃO;2024;1;1.0
RS;MINAS DO LEÃO;2024;2;0.0
RS;MINAS DO LEÃO;2024;3;0.0
RS;MINAS DO LEÃO;2024;4;0.0
RS;MINAS DO LEÃO;2024;5;0.0
RS;MINAS DO LEÃO;2024;6;0.0
RS;MINAS DO LEÃO;2024;7;0.0
RS;MINAS DO LEÃO;2024;8;0.0
RS;MINAS DO LEÃO;2024;9;0.0
RS;MINAS DO LEÃO;2024;10;0.0
RS;MINAS DO LEÃO;2024;11;0.0
RS;MINAS DO LEÃO;2024;12;0.0
RS;MIRAGUAÍ;2024;1;0.0
RS;MIRAGUAÍ;2024;2;0.0
RS;MIRAGUAÍ;2024;3;0.0
RS;MIRAGUAÍ;2024;4;0.0
RS;MIRAGUAÍ;2024;5;0.0
RS;MIRAGUAÍ;2024;6;2.0
RS;MIRAGUAÍ;2024;7;0.0
RS;MIRAGUAÍ;2024;8;3.0
RS;MIRAGUAÍ;2024;9;0.0
RS;MIRAGUAÍ;2024;10;0.0
RS;MIRAGUAÍ;2024;11;0.0
RS;MIRAGUAÍ;2024;12;0.0
RS;MONTAURI;2024;1;0.0
RS;MONTAURI;2024;2;0.0
RS;MONTAURI;2024;3;0.0
RS;MONTAURI;2024;4;0.0
RS;MONTAURI;2024;5;0.0
RS;MONTAURI;2024;6;0.0
RS;MONTAURI;2024;7;0.0
RS;MONTAURI;2024;8;0.0
RS;MONTAURI;2024;9;0.0
RS;MONTAURI;2024;10;0.0
RS;MONTAURI;2024;11;0.0
RS;MONTAURI;2024;12;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;1;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;2;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;3;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;4;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;5;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;6;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;7;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;8;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;9;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;10;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;11;0.0
RS;MONTE ALEGRE DOS CAMPOS;2024;12;0.0
RS;MONTE BELO DO SUL;2024;1;0.0
RS;MONTE BELO DO SUL;2024;2;0.0
RS;MONTE BELO DO SUL;2024;3;0.0
RS;MONTE BELO DO SUL;2024;4;0.0
RS;MONTE BELO DO SUL;2024;5;0.0
RS;MONTE BELO DO SUL;2024;6;0.0
RS;MONTE BELO DO SUL;2024;7;0.0
RS;MONTE BELO DO SUL;2024;8;0.0
RS;MONTE BELO DO SUL;2024;9;0.0
RS;MONTE BELO DO SUL;2024;10;0.0
RS;MONTE BELO DO SUL;2024;11;0.0
RS;MONTE BELO DO SUL;2024;12;0.0
RS;MONTENEGRO;2024;1;0.0
RS;MONTENEGRO;2024;2;0.0
RS;MONTENEGRO;2024;3;2.0
RS;MONTENEGRO;2024;4;3.0
RS;MONTENEGRO;2024;5;0.0
RS;MONTENEGRO;2024;6;1.0
RS;MONTENEGRO;2024;7;0.0
RS;MONTENEGRO;2024;8;0.0
RS;MONTENEGRO;2024;9;3.0
RS;MONTENEGRO;2024;10;0.0
RS;MONTENEGRO;2024;11;0.0
RS;MONTENEGRO;2024;12;2.0
RS;MORMAÇO;2024;1;0.0
RS;MORMAÇO;2024;2;0.0
RS;MORMAÇO;2024;3;0.0
RS;MORMAÇO;2024;4;0.0
RS;MORMAÇO;2024;5;0.0
RS;MORMAÇO;2024;6;0.0
RS;MORMAÇO;2024;7;0.0
RS;MORMAÇO;2024;8;0.0
RS;MORMAÇO;2024;9;0.0
RS;MORMAÇO;2024;10;0.0
RS;MORMAÇO;2024;11;0.0
RS;MORMAÇO;2024;12;0.0
RS;MORRINHOS DO SUL;2024;1;0.0
RS;MORRINHOS DO SUL;2024;2;0.0
RS;MORRINHOS DO SUL;2024;3;0.0
RS;MORRINHOS DO SUL;2024;4;0.0
