municipio;mes;ano;vitimas_homicidio_no_mes_municipio
NOVA BASSANO;fevereiro;2020;0
NOVA BASSANO;marco;2020;0
NOVA BASSANO;abril;2020;0
NOVA BASSANO;maio;2020;0
NOVA BASSANO;junho;2020;0
NOVA BASSANO;julho;2020;0
NOVA BASSANO;agosto;2020;0
NOVA BASSANO;setembro;2020;0
NOVA BASSANO;outubro;2020;0
NOVA BASSANO;novembro;2020;0
NOVA BASSANO;dezembro;2020;0
NOVA BOA VISTA;janeiro;2020;0
NOVA BOA VISTA;fevereiro;2020;0
NOVA BOA VISTA;marco;2020;0
NOVA BOA VISTA;abril;2020;0
NOVA BOA VISTA;maio;2020;0
NOVA BOA VISTA;junho;2020;0
NOVA BOA VISTA;julho;2020;0
NOVA BOA VISTA;agosto;2020;0
NOVA BOA VISTA;setembro;2020;0
NOVA BOA VISTA;outubro;2020;0
NOVA BOA VISTA;novembro;2020;0
NOVA BOA VISTA;dezembro;2020;0
NOVA BRESCIA;janeiro;2020;0
NOVA BRESCIA;fevereiro;2020;0
NOVA BRESCIA;marco;2020;0
NOVA BRESCIA;abril;2020;1
NOVA BRESCIA;maio;2020;0
NOVA BRESCIA;junho;2020;0
NOVA BRESCIA;julho;2020;0
NOVA BRESCIA;agosto;2020;0
NOVA BRESCIA;setembro;2020;0
NOVA BRESCIA;outubro;2020;0
NOVA BRESCIA;novembro;2020;0
NOVA BRESCIA;dezembro;2020;0
NOVA CANDELARIA;janeiro;2020;0
NOVA CANDELARIA;fevereiro;2020;0
NOVA CANDELARIA;marco;2020;0
NOVA CANDELARIA;abril;2020;0
NOVA CANDELARIA;maio;2020;0
NOVA CANDELARIA;junho;2020;0
NOVA CANDELARIA;julho;2020;0
NOVA CANDELARIA;agosto;2020;0
NOVA CANDELARIA;setembro;2020;0
NOVA CANDELARIA;outubro;2020;0
NOVA CANDELARIA;novembro;2020;0
NOVA CANDELARIA;dezembro;2020;0
NOVA ESPERANCA DO SUL;janeiro;2020;0
NOVA ESPERANCA DO SUL;fevereiro;2020;0
NOVA ESPERANCA DO SUL;marco;2020;0
NOVA ESPERANCA DO SUL;abril;2020;0
NOVA ESPERANCA DO SUL;maio;2020;0
NOVA ESPERANCA DO SUL;junho;2020;0
NOVA ESPERANCA DO SUL;julho;2020;0
NOVA ESPERANCA DO SUL;agosto;2020;1
NOVA ESPERANCA DO SUL;setembro;2020;0
NOVA ESPERANCA DO SUL;outubro;2020;0
NOVA ESPERANCA DO SUL;novembro;2020;0
NOVA ESPERANCA DO SUL;dezembro;2020;0
NOVA HARTZ;janeiro;2020;0
NOVA HARTZ;fevereiro;2020;0
NOVA HARTZ;marco;2020;0
NOVA HARTZ;abril;2020;1
NOVA HARTZ;maio;2020;0
NOVA HARTZ;junho;2020;0
NOVA HARTZ;julho;2020;1
NOVA HARTZ;agosto;2020;0
NOVA HARTZ;setembro;2020;0
NOVA HARTZ;outubro;2020;0
NOVA HARTZ;novembro;2020;4
NOVA HARTZ;dezembro;2020;0
NOVA PALMA;janeiro;2020;0
NOVA PALMA;fevereiro;2020;0
NOVA PALMA;marco;2020;0
NOVA PALMA;abril;2020;0
NOVA PALMA;maio;2020;0
NOVA PALMA;junho;2020;3
NOVA PALMA;julho;2020;0
NOVA PALMA;agosto;2020;0
NOVA PALMA;setembro;2020;0
NOVA PALMA;outubro;2020;0
NOVA PALMA;novembro;2020;0
NOVA PALMA;dezembro;2020;0
NOVA PETROPOLIS;janeiro;2020;0
NOVA PETROPOLIS;fevereiro;2020;0
NOVA PETROPOLIS;marco;2020;0
NOVA PETROPOLIS;abril;2020;1
NOVA PETROPOLIS;maio;2020;0
NOVA PETROPOLIS;junho;2020;0
NOVA PETROPOLIS;julho;2020;0
NOVA PETROPOLIS;agosto;2020;0
NOVA PETROPOLIS;setembro;2020;0
NOVA PETROPOLIS;outubro;2020;0
NOVA PETROPOLIS;novembro;2020;0
NOVA PETROPOLIS;dezembro;2020;0
NOVA PRATA;janeiro;2020;0
NOVA PRATA;fevereiro;2020;1
NOVA PRATA;marco;2020;0
NOVA PRATA;abril;2020;0
NOVA PRATA;maio;2020;0
NOVA PRATA;junho;2020;1
NOVA PRATA;julho;2020;0
NOVA PRATA;agosto;2020;2
NOVA PRATA;setembro;2020;0
NOVA PRATA;outubro;2020;4
NOVA PRATA;novembro;2020;2
NOVA PRATA;dezembro;2020;0
NOVA PADUA;janeiro;2020;0
NOVA PADUA;fevereiro;2020;0
NOVA PADUA;marco;2020;0
NOVA PADUA;abril;2020;0
NOVA PADUA;maio;2020;0
NOVA PADUA;junho;2020;0
NOVA PADUA;julho;2020;0
NOVA PADUA;agosto;2020;0
NOVA PADUA;setembro;2020;0
NOVA PADUA;outubro;2020;0
NOVA PADUA;novembro;2020;0
NOVA PADUA;dezembro;2020;0
NOVA RAMADA;janeiro;2020;0
NOVA RAMADA;fevereiro;2020;0
NOVA RAMADA;marco;2020;0
NOVA RAMADA;abril;2020;0
NOVA RAMADA;maio;2020;0
NOVA RAMADA;junho;2020;0
NOVA RAMADA;julho;2020;0
NOVA RAMADA;agosto;2020;0
NOVA RAMADA;setembro;2020;0
NOVA RAMADA;outubro;2020;0
NOVA RAMADA;novembro;2020;0
NOVA RAMADA;dezembro;2020;0
NOVA ROMA DO SUL;janeiro;2020;0
NOVA ROMA DO SUL;fevereiro;2020;0
NOVA ROMA DO SUL;marco;2020;0
NOVA ROMA DO SUL;abril;2020;0
NOVA ROMA DO SUL;maio;2020;0
NOVA ROMA DO SUL;junho;2020;0
NOVA ROMA DO SUL;julho;2020;0
NOVA ROMA DO SUL;agosto;2020;0
NOVA ROMA DO SUL;setembro;2020;0
NOVA ROMA DO SUL;outubro;2020;0
NOVA ROMA DO SUL;novembro;2020;0
NOVA ROMA DO SUL;dezembro;2020;0
NOVA SANTA RITA;janeiro;2020;1
NOVA SANTA RITA;fevereiro;2020;0
NOVA SANTA RITA;marco;2020;0
NOVA SANTA RITA;abril;2020;0
NOVA SANTA RITA;maio;2020;0
NOVA SANTA RITA;junho;2020;0
NOVA SANTA RITA;julho;2020;0
NOVA SANTA RITA;agosto;2020;2
NOVA SANTA RITA;setembro;2020;3
NOVA SANTA RITA;outubro;2020;0
NOVA SANTA RITA;novembro;2020;0
NOVA SANTA RITA;dezembro;2020;0
NOVO BARREIRO;janeiro;2020;0
NOVO BARREIRO;fevereiro;2020;2
NOVO BARREIRO;marco;2020;0
NOVO BARREIRO;abril;2020;0
NOVO BARREIRO;maio;2020;0
NOVO BARREIRO;junho;2020;0
NOVO BARREIRO;julho;2020;0
NOVO BARREIRO;agosto;2020;0
NOVO BARREIRO;setembro;2020;0
NOVO BARREIRO;outubro;2020;0
NOVO BARREIRO;novembro;2020;0
NOVO BARREIRO;dezembro;2020;0
NOVO CABRAIS;janeiro;2020;0
NOVO CABRAIS;fevereiro;2020;0
NOVO CABRAIS;marco;2020;0
NOVO CABRAIS;abril;2020;0
NOVO CABRAIS;maio;2020;0
NOVO CABRAIS;junho;2020;0
NOVO CABRAIS;julho;2020;0
NOVO CABRAIS;agosto;2020;0
NOVO CABRAIS;setembro;2020;0
NOVO CABRAIS;outubro;2020;0
NOVO CABRAIS;novembro;2020;0
NOVO CABRAIS;dezembro;2020;0
NOVO HAMBURGO;janeiro;2020;6
NOVO HAMBURGO;fevereiro;2020;7
NOVO HAMBURGO;marco;2020;5
NOVO HAMBURGO;abril;2020;7
NOVO HAMBURGO;maio;2020;12
NOVO HAMBURGO;junho;2020;8
NOVO HAMBURGO;julho;2020;3
NOVO HAMBURGO;agosto;2020;7
NOVO HAMBURGO;setembro;2020;2
NOVO HAMBURGO;outubro;2020;5
NOVO HAMBURGO;novembro;2020;8
NOVO HAMBURGO;dezembro;2020;6
NOVO MACHADO;janeiro;2020;0
NOVO MACHADO;fevereiro;2020;0
NOVO MACHADO;marco;2020;0
NOVO MACHADO;abril;2020;0
NOVO MACHADO;maio;2020;0
NOVO MACHADO;junho;2020;0
NOVO MACHADO;julho;2020;0
NOVO MACHADO;agosto;2020;0
NOVO MACHADO;setembro;2020;0
NOVO MACHADO;outubro;2020;0
NOVO MACHADO;novembro;2020;0
NOVO MACHADO;dezembro;2020;1
NOVO TIRADENTES;janeiro;2020;0
NOVO TIRADENTES;fevereiro;2020;0
NOVO TIRADENTES;marco;2020;0
NOVO TIRADENTES;abril;2020;0
NOVO TIRADENTES;maio;2020;0
NOVO TIRADENTES;junho;2020;0
NOVO TIRADENTES;julho;2020;0
NOVO TIRADENTES;agosto;2020;0
NOVO TIRADENTES;setembro;2020;0
NOVO TIRADENTES;outubro;2020;0
NOVO TIRADENTES;novembro;2020;0
NOVO TIRADENTES;dezembro;2020;0
NOVO XINGU;janeiro;2020;0
NOVO XINGU;fevereiro;2020;0
NOVO XINGU;marco;2020;0
NOVO XINGU;abril;2020;0
NOVO XINGU;maio;2020;0
NOVO XINGU;junho;2020;0
NOVO XINGU;julho;2020;0
NOVO XINGU;agosto;2020;0
NOVO XINGU;setembro;2020;0
NOVO XINGU;outubro;2020;0
NOVO XINGU;novembro;2020;0
NOVO XINGU;dezembro;2020;0
NAO-ME-TOQUE;janeiro;2020;1
NAO-ME-TOQUE;fevereiro;2020;0
NAO-ME-TOQUE;marco;2020;3
NAO-ME-TOQUE;abril;2020;0
NAO-ME-TOQUE;maio;2020;0
NAO-ME-TOQUE;junho;2020;5
NAO-ME-TOQUE;julho;2020;0
NAO-ME-TOQUE;agosto;2020;0
NAO-ME-TOQUE;setembro;2020;0
NAO-ME-TOQUE;outubro;2020;0
NAO-ME-TOQUE;novembro;2020;0
NAO-ME-TOQUE;dezembro;2020;0
OSORIO;janeiro;2020;2
OSORIO;fevereiro;2020;10
OSORIO;marco;2020;2
OSORIO;abril;2020;1
OSORIO;maio;2020;0
OSORIO;junho;2020;2
OSORIO;julho;2020;0
OSORIO;agosto;2020;0
OSORIO;setembro;2020;0
OSORIO;outubro;2020;1
OSORIO;novembro;2020;2
OSORIO;dezembro;2020;0
PAIM FILHO;janeiro;2020;0
PAIM FILHO;fevereiro;2020;0
PAIM FILHO;marco;2020;0
PAIM FILHO;abril;2020;0
PAIM FILHO;maio;2020;0
PAIM FILHO;junho;2020;0
PAIM FILHO;julho;2020;0
PAIM FILHO;agosto;2020;0
PAIM FILHO;setembro;2020;0
PAIM FILHO;outubro;2020;3
PAIM FILHO;novembro;2020;0
PAIM FILHO;dezembro;2020;0
PALMARES DO SUL;janeiro;2020;1
PALMARES DO SUL;fevereiro;2020;0
PALMARES DO SUL;marco;2020;0
PALMARES DO SUL;abril;2020;0
PALMARES DO SUL;maio;2020;0
PALMARES DO SUL;junho;2020;0
PALMARES DO SUL;julho;2020;0
PALMARES DO SUL;agosto;2020;0
PALMARES DO SUL;setembro;2020;0
PALMARES DO SUL;outubro;2020;0
PALMARES DO SUL;novembro;2020;0
PALMARES DO SUL;dezembro;2020;0
PALMEIRA DAS MISSOES;janeiro;2020;3
PALMEIRA DAS MISSOES;fevereiro;2020;1
PALMEIRA DAS MISSOES;marco;2020;1
PALMEIRA DAS MISSOES;abril;2020;0
PALMEIRA DAS MISSOES;maio;2020;1
PALMEIRA DAS MISSOES;junho;2020;3
PALMEIRA DAS MISSOES;julho;2020;0
PALMEIRA DAS MISSOES;agosto;2020;4
PALMEIRA DAS MISSOES;setembro;2020;0
PALMEIRA DAS MISSOES;outubro;2020;0
PALMEIRA DAS MISSOES;novembro;2020;0
PALMEIRA DAS MISSOES;dezembro;2020;3
PALMITINHO;janeiro;2020;0
PALMITINHO;fevereiro;2020;0
PALMITINHO;marco;2020;0
PALMITINHO;abril;2020;0
PALMITINHO;maio;2020;0
PALMITINHO;junho;2020;0
PALMITINHO;julho;2020;0
PALMITINHO;agosto;2020;0
PALMITINHO;setembro;2020;0
PALMITINHO;outubro;2020;0
PALMITINHO;novembro;2020;0
PALMITINHO;dezembro;2020;0
PANAMBI;janeiro;2020;0
PANAMBI;fevereiro;2020;0
PANAMBI;marco;2020;0
PANAMBI;abril;2020;0
PANAMBI;maio;2020;0
PANAMBI;junho;2020;0
PANAMBI;julho;2020;1
PANAMBI;agosto;2020;0
PANAMBI;setembro;2020;1
PANAMBI;outubro;2020;0
PANAMBI;novembro;2020;0
PANAMBI;dezembro;2020;0
PANTANO GRANDE;janeiro;2020;0
PANTANO GRANDE;fevereiro;2020;0
PANTANO GRANDE;marco;2020;0
PANTANO GRANDE;abril;2020;0
PANTANO GRANDE;maio;2020;0
PANTANO GRANDE;junho;2020;0
PANTANO GRANDE;julho;2020;0
PANTANO GRANDE;agosto;2020;0
PANTANO GRANDE;setembro;2020;0
PANTANO GRANDE;outubro;2020;0
PANTANO GRANDE;novembro;2020;0
PANTANO GRANDE;dezembro;2020;0
PARAI;janeiro;2020;0
PARAI;fevereiro;2020;0
PARAI;marco;2020;0
PARAI;abril;2020;0
PARAI;maio;2020;0
PARAI;junho;2020;0
PARAI;julho;2020;0
PARAI;agosto;2020;0
PARAI;setembro;2020;0
PARAI;outubro;2020;0
PARAI;novembro;2020;0
PARAI;dezembro;2020;0
PARAISO DO SUL;janeiro;2020;0
PARAISO DO SUL;fevereiro;2020;0
PARAISO DO SUL;marco;2020;0
PARAISO DO SUL;abril;2020;0
PARAISO DO SUL;maio;2020;0
PARAISO DO SUL;junho;2020;0
PARAISO DO SUL;julho;2020;0
PARAISO DO SUL;agosto;2020;0
PARAISO DO SUL;setembro;2020;0
PARAISO DO SUL;outubro;2020;1
PARAISO DO SUL;novembro;2020;0
PARAISO DO SUL;dezembro;2020;0
PARECI NOVO;janeiro;2020;0
PARECI NOVO;fevereiro;2020;0
PARECI NOVO;marco;2020;0
PARECI NOVO;abril;2020;0
PARECI NOVO;maio;2020;1
PARECI NOVO;junho;2020;0
PARECI NOVO;julho;2020;0
PARECI NOVO;agosto;2020;0
PARECI NOVO;setembro;2020;0
PARECI NOVO;outubro;2020;0
PARECI NOVO;novembro;2020;0
PARECI NOVO;dezembro;2020;0
PAROBE;janeiro;2020;1
PAROBE;fevereiro;2020;0
PAROBE;marco;2020;0
PAROBE;abril;2020;3
PAROBE;maio;2020;0
PAROBE;junho;2020;0
PAROBE;julho;2020;0
PAROBE;agosto;2020;0
PAROBE;setembro;2020;2
PAROBE;outubro;2020;0
PAROBE;novembro;2020;0
PAROBE;dezembro;2020;0
PASSA SETE;janeiro;2020;0
PASSA SETE;fevereiro;2020;0
PASSA SETE;marco;2020;0
PASSA SETE;abril;2020;0
PASSA SETE;maio;2020;0
PASSA SETE;junho;2020;0
PASSA SETE;julho;2020;0
PASSA SETE;agosto;2020;0
PASSA SETE;setembro;2020;0
PASSA SETE;outubro;2020;0
PASSA SETE;novembro;2020;0
PASSA SETE;dezembro;2020;0
PASSO DO SOBRADO;janeiro;2020;0
PASSO DO SOBRADO;fevereiro;2020;0
PASSO DO SOBRADO;marco;2020;0
PASSO DO SOBRADO;abril;2020;0
PASSO DO SOBRADO;maio;2020;0
PASSO DO SOBRADO;junho;2020;0
PASSO DO SOBRADO;julho;2020;0
PASSO DO SOBRADO;agosto;2020;0
PASSO DO SOBRADO;setembro;2020;0
PASSO DO SOBRADO;outubro;2020;0
PASSO DO SOBRADO;novembro;2020;0
PASSO DO SOBRADO;dezembro;2020;0
PASSO FUNDO;janeiro;2020;8
PASSO FUNDO;fevereiro;2020;6
PASSO FUNDO;marco;2020;9
PASSO FUNDO;abril;2020;13
PASSO FUNDO;maio;2020;5
PASSO FUNDO;junho;2020;0
PASSO FUNDO;julho;2020;2
PASSO FUNDO;agosto;2020;6
PASSO FUNDO;setembro;2020;4
PASSO FUNDO;outubro;2020;1
PASSO FUNDO;novembro;2020;3
PASSO FUNDO;dezembro;2020;7
PAULO BENTO;janeiro;2020;0
PAULO BENTO;fevereiro;2020;0
PAULO BENTO;marco;2020;0
PAULO BENTO;abril;2020;0
PAULO BENTO;maio;2020;0
PAULO BENTO;junho;2020;0
PAULO BENTO;julho;2020;0
PAULO BENTO;agosto;2020;0
PAULO BENTO;setembro;2020;0
PAULO BENTO;outubro;2020;0
PAULO BENTO;novembro;2020;0
PAULO BENTO;dezembro;2020;0
PAVERAMA;janeiro;2020;1
PAVERAMA;fevereiro;2020;0
PAVERAMA;marco;2020;0
PAVERAMA;abril;2020;0
PAVERAMA;maio;2020;0
PAVERAMA;junho;2020;0
PAVERAMA;julho;2020;0
PAVERAMA;agosto;2020;0
PAVERAMA;setembro;2020;0
PAVERAMA;outubro;2020;0
PAVERAMA;novembro;2020;0
PAVERAMA;dezembro;2020;0
PEDRAS ALTAS;janeiro;2020;0
PEDRAS ALTAS;fevereiro;2020;0
PEDRAS ALTAS;marco;2020;0
PEDRAS ALTAS;abril;2020;0
PEDRAS ALTAS;maio;2020;0
PEDRAS ALTAS;junho;2020;0
PEDRAS ALTAS;julho;2020;0
PEDRAS ALTAS;agosto;2020;0
PEDRAS ALTAS;setembro;2020;0
PEDRAS ALTAS;outubro;2020;0
PEDRAS ALTAS;novembro;2020;0
PEDRAS ALTAS;dezembro;2020;0
PEDRO OSORIO;janeiro;2020;0
PEDRO OSORIO;fevereiro;2020;0
PEDRO OSORIO;marco;2020;0
PEDRO OSORIO;abril;2020;0
PEDRO OSORIO;maio;2020;0
PEDRO OSORIO;junho;2020;0
PEDRO OSORIO;julho;2020;0
PEDRO OSORIO;agosto;2020;1
PEDRO OSORIO;setembro;2020;0
PEDRO OSORIO;outubro;2020;0
PEDRO OSORIO;novembro;2020;0
PEDRO OSORIO;dezembro;2020;0
PEJUCARA;janeiro;2020;0
PEJUCARA;fevereiro;2020;0
PEJUCARA;marco;2020;0
PEJUCARA;abril;2020;0
PEJUCARA;maio;2020;0
PEJUCARA;junho;2020;0
PEJUCARA;julho;2020;0
PEJUCARA;agosto;2020;0
PEJUCARA;setembro;2020;1
PEJUCARA;outubro;2020;0
PEJUCARA;novembro;2020;0
PEJUCARA;dezembro;2020;0
PELOTAS;janeiro;2020;3
PELOTAS;fevereiro;2020;20
PELOTAS;marco;2020;2
PELOTAS;abril;2020;4
PELOTAS;maio;2020;3
PELOTAS;junho;2020;5
PELOTAS;julho;2020;3
PELOTAS;agosto;2020;5
PELOTAS;setembro;2020;3
PELOTAS;outubro;2020;7
PELOTAS;novembro;2020;5
PELOTAS;dezembro;2020;5
PICADA CAFE;janeiro;2020;0
PICADA CAFE;fevereiro;2020;0
PICADA CAFE;marco;2020;0
PICADA CAFE;abril;2020;0
PICADA CAFE;maio;2020;2
PICADA CAFE;junho;2020;0
PICADA CAFE;julho;2020;0
PICADA CAFE;agosto;2020;0
PICADA CAFE;setembro;2020;0
PICADA CAFE;outubro;2020;0
PICADA CAFE;novembro;2020;0
PICADA CAFE;dezembro;2020;0
PINHAL;janeiro;2020;0
PINHAL;fevereiro;2020;0
PINHAL;marco;2020;0
PINHAL;abril;2020;0
PINHAL;maio;2020;0
PINHAL;junho;2020;0
PINHAL;julho;2020;0
PINHAL;agosto;2020;0
PINHAL;setembro;2020;0
PINHAL;outubro;2020;0
PINHAL;novembro;2020;0
PINHAL;dezembro;2020;0
PINHAL DA SERRA;janeiro;2020;0
PINHAL DA SERRA;fevereiro;2020;0
PINHAL DA SERRA;marco;2020;0
PINHAL DA SERRA;abril;2020;2
PINHAL DA SERRA;maio;2020;0
PINHAL DA SERRA;junho;2020;0
PINHAL DA SERRA;julho;2020;0
PINHAL DA SERRA;agosto;2020;0
PINHAL DA SERRA;setembro;2020;0
PINHAL DA SERRA;outubro;2020;0
PINHAL DA SERRA;novembro;2020;0
PINHAL DA SERRA;dezembro;2020;0
PINHAL GRANDE;janeiro;2020;0
PINHAL GRANDE;fevereiro;2020;0
PINHAL GRANDE;marco;2020;0
PINHAL GRANDE;abril;2020;0
PINHAL GRANDE;maio;2020;0
PINHAL GRANDE;junho;2020;0
PINHAL GRANDE;julho;2020;0
PINHAL GRANDE;agosto;2020;0
PINHAL GRANDE;setembro;2020;0
PINHAL GRANDE;outubro;2020;0
PINHAL GRANDE;novembro;2020;0
PINHAL GRANDE;dezembro;2020;0
PINHEIRINHO DO VALE;janeiro;2020;0
PINHEIRINHO DO VALE;fevereiro;2020;0
PINHEIRINHO DO VALE;marco;2020;0
PINHEIRINHO DO VALE;abril;2020;0
PINHEIRINHO DO VALE;maio;2020;0
PINHEIRINHO DO VALE;junho;2020;0
PINHEIRINHO DO VALE;julho;2020;1
PINHEIRINHO DO VALE;agosto;2020;1
PINHEIRINHO DO VALE;setembro;2020;0
PINHEIRINHO DO VALE;outubro;2020;0
PINHEIRINHO DO VALE;novembro;2020;0
PINHEIRINHO DO VALE;dezembro;2020;0
PINHEIRO MACHADO;janeiro;2020;0
PINHEIRO MACHADO;fevereiro;2020;1
PINHEIRO MACHADO;marco;2020;0
PINHEIRO MACHADO;abril;2020;0
PINHEIRO MACHADO;maio;2020;0
PINHEIRO MACHADO;junho;2020;0
PINHEIRO MACHADO;julho;2020;0
PINHEIRO MACHADO;agosto;2020;0
PINHEIRO MACHADO;setembro;2020;0
PINHEIRO MACHADO;outubro;2020;0
PINHEIRO MACHADO;novembro;2020;0
PINHEIRO MACHADO;dezembro;2020;1
PINTO BANDEIRA;janeiro;2020;0
PINTO BANDEIRA;fevereiro;2020;0
PINTO BANDEIRA;marco;2020;0
PINTO BANDEIRA;abril;2020;0
PINTO BANDEIRA;maio;2020;0
PINTO BANDEIRA;junho;2020;0
PINTO BANDEIRA;julho;2020;0
PINTO BANDEIRA;agosto;2020;0
PINTO BANDEIRA;setembro;2020;0
PINTO BANDEIRA;outubro;2020;0
PINTO BANDEIRA;novembro;2020;0
PINTO BANDEIRA;dezembro;2020;0
PIRAPO;janeiro;2020;0
PIRAPO;fevereiro;2020;0
PIRAPO;marco;2020;0
PIRAPO;abril;2020;0
PIRAPO;maio;2020;0
PIRAPO;junho;2020;0
PIRAPO;julho;2020;0
PIRAPO;agosto;2020;0
PIRAPO;setembro;2020;0
PIRAPO;outubro;2020;0
PIRAPO;novembro;2020;0
PIRAPO;dezembro;2020;0
PIRATINI;janeiro;2020;0
PIRATINI;fevereiro;2020;0
PIRATINI;marco;2020;0
PIRATINI;abril;2020;0
PIRATINI;maio;2020;0
PIRATINI;junho;2020;0
PIRATINI;julho;2020;0
PIRATINI;agosto;2020;1
PIRATINI;setembro;2020;0
PIRATINI;outubro;2020;0
PIRATINI;novembro;2020;0
PIRATINI;dezembro;2020;0
PLANALTO;janeiro;2020;1
PLANALTO;fevereiro;2020;0
PLANALTO;marco;2020;1
PLANALTO;abril;2020;0
PLANALTO;maio;2020;0
PLANALTO;junho;2020;0
PLANALTO;julho;2020;1
PLANALTO;agosto;2020;0
PLANALTO;setembro;2020;0
PLANALTO;outubro;2020;1
PLANALTO;novembro;2020;0
PLANALTO;dezembro;2020;0
PONTE PRETA;janeiro;2020;0
PONTE PRETA;fevereiro;2020;0
PONTE PRETA;marco;2020;0
PONTE PRETA;abril;2020;0
PONTE PRETA;maio;2020;0
PONTE PRETA;junho;2020;0
PONTE PRETA;julho;2020;0
PONTE PRETA;agosto;2020;0
PONTE PRETA;setembro;2020;0
PONTE PRETA;outubro;2020;0
PONTE PRETA;novembro;2020;0
PONTE PRETA;dezembro;2020;0
PONTAO;janeiro;2020;0
PONTAO;fevereiro;2020;0
PONTAO;marco;2020;1
PONTAO;abril;2020;0
PONTAO;maio;2020;0
PONTAO;junho;2020;0
PONTAO;julho;2020;0
PONTAO;agosto;2020;0
PONTAO;setembro;2020;0
PONTAO;outubro;2020;0
PONTAO;novembro;2020;0
PONTAO;dezembro;2020;0
PORTO ALEGRE;janeiro;2020;6
PORTO ALEGRE;fevereiro;2020;8
PORTO ALEGRE;marco;2020;10
PORTO ALEGRE;abril;2020;11
PORTO ALEGRE;maio;2020;10
PORTO ALEGRE;junho;2020;16
PORTO ALEGRE;julho;2020;9
PORTO ALEGRE;agosto;2020;16
PORTO ALEGRE;setembro;2020;16
PORTO ALEGRE;outubro;2020;20
PORTO ALEGRE;novembro;2020;48
PORTO ALEGRE;dezembro;2020;5
PORTO LUCENA;janeiro;2020;31
PORTO LUCENA;fevereiro;2020;28
PORTO LUCENA;marco;2020;23
PORTO LUCENA;abril;2020;28
PORTO LUCENA;maio;2020;38
PORTO LUCENA;junho;2020;25
PORTO LUCENA;julho;2020;24
PORTO LUCENA;agosto;2020;0
PORTO LUCENA;setembro;2020;23
PORTO LUCENA;outubro;2020;33
PORTO LUCENA;novembro;2020;0
PORTO LUCENA;dezembro;2020;30
PORTO MAUA;janeiro;2020;0
PORTO MAUA;fevereiro;2020;0
PORTO MAUA;marco;2020;0
PORTO MAUA;abril;2020;0
PORTO MAUA;maio;2020;0
PORTO MAUA;junho;2020;0
PORTO MAUA;julho;2020;0
PORTO MAUA;agosto;2020;0
PORTO MAUA;setembro;2020;0
PORTO MAUA;outubro;2020;0
PORTO MAUA;novembro;2020;1
PORTO MAUA;dezembro;2020;0
PORTO VERA CRUZ;janeiro;2020;0
PORTO VERA CRUZ;fevereiro;2020;0
PORTO VERA CRUZ;marco;2020;0
PORTO VERA CRUZ;abril;2020;0
PORTO VERA CRUZ;maio;2020;0
PORTO VERA CRUZ;junho;2020;0
PORTO VERA CRUZ;julho;2020;0
PORTO VERA CRUZ;agosto;2020;0
PORTO VERA CRUZ;setembro;2020;0
PORTO VERA CRUZ;outubro;2020;0
PORTO VERA CRUZ;novembro;2020;0
PORTO VERA CRUZ;dezembro;2020;0
PORTO XAVIER;janeiro;2020;0
PORTO XAVIER;fevereiro;2020;0
PORTO XAVIER;marco;2020;0
PORTO XAVIER;abril;2020;0
PORTO XAVIER;maio;2020;0
PORTO XAVIER;junho;2020;0
PORTO XAVIER;julho;2020;0
PORTO XAVIER;agosto;2020;0
PORTO XAVIER;setembro;2020;0
PORTO XAVIER;outubro;2020;0
PORTO XAVIER;novembro;2020;0
PORTO XAVIER;dezembro;2020;0
PORTAO;janeiro;2020;0
PORTAO;fevereiro;2020;0
PORTAO;marco;2020;0
PORTAO;abril;2020;0
PORTAO;maio;2020;0
PORTAO;junho;2020;0
PORTAO;julho;2020;0
PORTAO;agosto;2020;1
PORTAO;setembro;2020;1
PORTAO;outubro;2020;0
PORTAO;novembro;2020;3
PORTAO;dezembro;2020;0
POUSO NOVO;janeiro;2020;2
POUSO NOVO;fevereiro;2020;0
POUSO NOVO;marco;2020;0
POUSO NOVO;abril;2020;0
POUSO NOVO;maio;2020;0
POUSO NOVO;junho;2020;0
POUSO NOVO;julho;2020;0
POUSO NOVO;agosto;2020;0
POUSO NOVO;setembro;2020;1
POUSO NOVO;outubro;2020;0
POUSO NOVO;novembro;2020;0
POUSO NOVO;dezembro;2020;0
POCO DAS ANTAS;janeiro;2020;0
POCO DAS ANTAS;fevereiro;2020;0
POCO DAS ANTAS;marco;2020;0
POCO DAS ANTAS;abril;2020;0
POCO DAS ANTAS;maio;2020;0
POCO DAS ANTAS;junho;2020;0
POCO DAS ANTAS;julho;2020;0
POCO DAS ANTAS;agosto;2020;0
POCO DAS ANTAS;setembro;2020;2
POCO DAS ANTAS;outubro;2020;1
POCO DAS ANTAS;novembro;2020;0
POCO DAS ANTAS;dezembro;2020;0
PRESIDENTE LUCENA;janeiro;2020;0
PRESIDENTE LUCENA;fevereiro;2020;0
PRESIDENTE LUCENA;marco;2020;0
PRESIDENTE LUCENA;abril;2020;0
PRESIDENTE LUCENA;maio;2020;0
PRESIDENTE LUCENA;junho;2020;0
PRESIDENTE LUCENA;julho;2020;1
PRESIDENTE LUCENA;agosto;2020;0
PRESIDENTE LUCENA;setembro;2020;0
PRESIDENTE LUCENA;outubro;2020;0
PRESIDENTE LUCENA;novembro;2020;0
PRESIDENTE LUCENA;dezembro;2020;0
PROGRESSO;janeiro;2020;0
